year,dest_province,inflow,outflow,net_migration,dest_population,partners,inflow_per_1000,outflow_per_1000,net_per_1000,outflow_yoy_pct,inflow_yoy_pct,net_yoy_change,outflow_per_1000_yoy_pct,net_per_1000_change
2020,GAZİANTEP,42040,41179,861,2101157,80,20.008024150503747,19.598249916593574,0.4097742339101742,-23.05435655959789,-19.56837835769496,2110.0,-24.21863549824964,1.0133413202226838
2021,GAZİANTEP,50203,57475,-7272,2130432,80,23.564704247776977,26.978096461187214,-3.413392213410238,39.573569052186784,19.41722169362512,-8133.0,37.655640559748264,-3.8231664473204123
2022,GAZİANTEP,50192,55699,-5507,2154051,80,23.301212459686422,25.857790739402176,-2.5565782797157546,-3.0900391474554145,-0.021911041172839596,1765.0,-4.152649255283059,0.8568139336944833
2023,GAZİANTEP,65524,73835,-8311,2164134,80,30.277237915951602,34.11757312624819,-3.84033521029659,32.560728199788144,30.546700669429395,-2804.0,31.943109409806357,-1.2837569305808354
2024,GAZİANTEP,56097,49330,6767,2193363,80,25.57579388363896,22.490577255110075,3.085216628528885,-33.188867068463466,-14.387094804956957,15078.0,-34.079199678458195,6.925551838825475
2008,GÜMÜŞHANE,9281,9073,208,131367,80,70.64940205683315,69.0660515959107,1.583350460922454,,,,,
2009,GÜMÜŞHANE,8681,10444,-1763,130976,80,66.2793183483997,79.7397996579526,-13.460481309552895,15.110768213380354,-6.4648206012283165,-1971.0,15.454406058263626,-15.043831770475348
2010,GÜMÜŞHANE,8848,10128,-1280,129618,80,68.26212408770387,78.13729574596121,-9.875171658257342,-3.025660666411334,1.9237415044349726,483.0,-2.009666338347227,3.585309651295553
2011,GÜMÜŞHANE,10426,8988,1438,132374,80,78.7616903621557,67.89852992279451,10.863160439361204,-11.255924170616115,17.834538878842675,2718.0,-13.103557943001787,20.738332097618546
2012,GÜMÜŞHANE,11166,9001,2165,135216,80,82.57898473553425,66.56756596852443,16.01141876700982,0.14463729417000248,7.097640514099357,727.0,-1.960224994242843,5.148258327648614
2013,GÜMÜŞHANE,16677,11162,5515,141412,80,117.93200011314457,78.9324809775691,38.99951913557548,24.00844350627709,49.35518538420205,3350.0,18.574984422430663,22.988100368565664
2014,GÜMÜŞHANE,18811,16071,2740,146353,80,128.53170075092413,109.80984332401796,18.72185742690618,43.97957355312667,12.79606643880793,-2775.0,39.118702420139996,-20.277661708669303
2015,GÜMÜŞHANE,20437,17737,2700,151449,80,134.94311616451742,117.11533255419316,17.827783610324268,10.366498662186551,8.64387858168094,-40.0,6.65285461579137,-0.894073816581912
2016,GÜMÜŞHANE,26681,18343,8338,172034,80,155.09143541392982,106.62427194624318,48.46716346768662,3.416586795963239,30.55242941723344,5638.0,-8.9578882449874,30.63937985736235
2017,GÜMÜŞHANE,18795,27348,-8553,170173,80,110.44642804675242,160.70704518343098,-50.260617136678555,49.092296788965825,-29.55661332034032,-16891.0,50.7227596962676,-98.72778060436517
2018,GÜMÜŞHANE,30333,22764,7569,162748,80,186.38017057045246,139.87268660751593,46.50748396293657,-16.761737604212378,61.38866719872307,16122.0,-12.964184956630065,96.76810109961512
2019,GÜMÜŞHANE,16158,25477,-9319,164521,80,98.2123862607205,154.85561113778786,-56.64322487706736,11.917940607977506,-46.73128276134902,-16888.0,10.7118300889681,-103.15070884000393
2020,GÜMÜŞHANE,7151,19116,-11965,141702,80,50.46506047903347,134.9028242367786,-84.43776375774513,-24.967617851395374,-55.743285060032186,-2646.0,-12.884768433257232,-27.79453888067777
2021,GÜMÜŞHANE,14114,11611,2503,150119,80,94.01874512886444,77.34530605719462,16.673439071669808,-39.26030550324335,97.37099706334777,14468.0,-42.66591044718251,101.11120282941494
2022,GÜMÜŞHANE,11496,15580,-4084,144544,80,79.5328758025238,107.78724817356652,-28.254372371042727,34.18310223064336,-18.548958480940914,-6587.0,39.35848685356673,-44.92781144271254
2023,GÜMÜŞHANE,24177,13873,10304,148539,80,162.76533435663362,93.39634708729693,69.36898726933667,-10.956354300385108,110.3079331941545,14388.0,-13.351209285069011,97.62335964037939
2024,GÜMÜŞHANE,12288,18526,-6238,142617,80,86.16083636593113,129.90036250937825,-43.73952614344714,33.539969725365815,-49.17483558754188,-16542.0,39.08505692193857,-113.10851341278381
2008,GİRESUN,20089,18539,1550,421766,80,47.630676725957045,43.955653134676574,3.675023591280473,,,,,
2009,GİRESUN,16970,19567,-2597,421860,80,40.226615464846155,46.382686199213005,-6.1560707343668515,5.545067155725758,-15.525909701826867,-4147.0,5.521549314942953,-9.831094325647324
2010,GİRESUN,17474,20514,-3040,419256,80,41.678592554429756,48.92953231438548,-7.250939759955731,4.839781264373699,2.9699469652327615,-443.0,5.490941391867232,-1.0948690255888796
2011,GİRESUN,17058,19346,-2288,419498,80,40.66288754654373,46.11702558772628,-5.454138041182556,-5.693672613824708,-2.3806798672313167,752.0,-5.748076046564443,1.7968017187731746
2012,GİRESUN,18027,17861,166,419555,80,42.96695308124084,42.57129577766919,0.3956573035716414,-7.676005375788275,5.6806190643686305,2454.0,-7.688548350353197,5.849795344754198
2013,GİRESUN,23453,20170,3283,425007,80,55.18262052154435,47.45804186754571,7.72457865399864,12.927607636750471,30.099295501192657,3117.0,11.478969574705467,7.328921350426999
2014,GİRESUN,26857,23620,3237,429984,80,62.460463645158896,54.93227654982511,7.528187095333779,17.104610808130882,14.514134652283284,-46.0,15.749142586075958,-0.19639155866486124
2015,GİRESUN,22308,26942,-4634,426686,80,52.28200597160441,63.142451357672854,-10.860445386068445,14.064352243861133,-16.937856052425815,-7871.0,14.945994092199854,-18.388632481402226
2016,GİRESUN,35376,20284,15092,444467,80,79.59196070799408,45.63668393829013,33.955276769703936,-24.712345037487935,58.579881656804744,19726.0,-27.7242442176035,44.81572215577238
2017,GİRESUN,25529,34675,-9146,437393,80,58.36627472318944,79.27653163173622,-20.910256908546774,70.94754486294616,-27.83525554047942,-24238.0,73.71229631612553,-54.86553367825071
2018,GİRESUN,40358,25953,14405,453912,80,88.91150707626149,57.17628086501348,31.735226211247998,-25.15356885364095,58.086881585647696,23551.0,-27.877418842420067,52.645483119794775
2019,GİRESUN,22595,30580,-7985,448400,80,50.390276538804635,68.19803746654772,-17.807760927743086,17.828382075289937,-44.013578472669614,-22390.0,19.276798761282343,-49.54298713899108
2020,GİRESUN,17654,17368,286,448721,80,39.34293246805922,38.70556537358403,0.6373670944751861,-43.20470896010464,-21.867669838459836,8271.0,-43.24533841231171,18.44512802221827
2021,GİRESUN,21392,19575,1817,450154,80,47.52151485935924,43.48511842613861,4.036396433220632,12.70727775218794,21.1736716891356,1531.0,12.348490472681629,3.3990293387454455
2022,GİRESUN,20947,20130,817,450862,80,46.45989238392235,44.647807976720145,1.8120844072022038,2.8352490421456045,-2.0802169035153306,-1000.0,2.673764250076527,-2.2243120260184277
2023,GİRESUN,35227,22520,12707,461712,80,76.29647919049104,48.77499393561354,27.5214852548775,11.872826626924994,68.17205327731895,11890.0,9.24387141479679,25.709400847675298
2024,GİRESUN,17348,22932,-5584,455922,80,38.050368264747036,50.29807730269652,-12.247709037949473,1.8294849023090531,-50.75368325432197,-18291.0,3.1226725913970688,-39.769194292826974
2008,HAKKARİ,7801,6981,820,258590,80,30.167446536989054,26.996403573224022,3.1710429637650335,,,,,
2009,HAKKARİ,4314,7949,-3635,256761,80,16.801617068012668,30.958751523790607,-14.15713445577794,13.86620827961611,-44.69939751313934,-4455.0,14.677317813164503,-17.328177419542975
2010,HAKKARİ,6013,9225,-3212,251302,80,23.927386172811996,36.70882046302855,-12.781434290216552,16.052333626871306,39.38340287436255,423.0,18.573323070923053,1.3757001655613887
2011,HAKKARİ,8775,9133,-358,272165,80,32.24147116638804,33.556849705142106,-1.3153785387540646,-0.9972899728997286,45.93381007816397,2854.0,-8.586412524643682,11.466055751462488
2012,HAKKARİ,5622,10137,-4515,279982,80,20.079862276860656,36.20589895064683,-16.12603667378617,10.993101938026939,-35.93162393162393,-4157.0,7.894213159999919,-14.810658135032106
2013,HAKKARİ,8007,10293,-2286,273041,80,29.325266168817137,37.69763515369487,-8.37236898487773,1.5389168393015629,42.42262540021344,2229.0,4.120146844251726,7.7536676889084415
2014,HAKKARİ,7187,10897,-3710,276287,80,26.012805524689906,39.44087126792068,-13.428065743230771,5.868065675701928,-10.241039090795557,-1424.0,4.624258543323889,-5.055696758353042
2015,HAKKARİ,8216,12983,-4767,278775,80,29.47179625145727,46.57160792754013,-17.09981167608286,19.142883362393313,14.317517740364538,-1057.0,18.07956170942717,-3.6717459328520903
2016,HAKKARİ,5945,16067,-10122,267813,80,22.19832495061853,59.99335357133522,-37.79502862071669,23.754140029269056,-27.641187925998057,-5355.0,28.819588245004834,-20.69521694463383
2017,HAKKARİ,9997,10380,-383,275761,80,36.25240697560569,37.64129082792708,-1.3888838523213942,-35.39553121304537,68.15811606391927,9739.0,-37.257565068154385,36.4061447683953
2018,HAKKARİ,12756,10156,2600,286470,80,44.52822285056027,35.45222885467937,9.075993995880895,-2.157996146435448,27.598279483845147,2983.0,-5.81558688636572,10.464877848202288
2019,HAKKARİ,6898,12719,-5821,280991,80,24.54882896605229,45.26479495784562,-20.715965991793333,25.236313509255616,-45.923486986516146,-8421.0,27.67827699462424,-29.791959987674225
2020,HAKKARİ,7227,8421,-1194,280514,80,25.763420007557553,30.019892055298488,-4.256472047740933,-33.79196477710512,4.769498405334871,4627.0,-33.67938133099789,16.4594939440524
2021,HAKKARİ,7886,13088,-5202,278218,80,28.344679352162693,47.04224744624719,-18.697568094084495,55.42097138107114,9.118583091185828,-4008.0,56.703586274036134,-14.441096046343564
2022,HAKKARİ,9783,13928,-4145,275333,80,35.53152001394675,50.58601765861702,-15.054497644670272,6.4180929095354555,24.055287851889418,1057.0,7.533165196707747,3.643070449414223
2023,HAKKARİ,14956,12732,2224,287625,80,51.99826162538027,44.26597131681877,7.732290308561495,-8.587018954623781,52.87744045793723,6369.0,-12.493662546139694,22.786787953231766
2024,HAKKARİ,8478,14112,-5634,282191,80,30.043481188273194,50.008682062858135,-19.965200874584944,10.838831291234685,-43.3137202460551,-7858.0,12.973194928758813,-27.69749118314644
2008,HATAY,29459,32624,-3165,1413287,80,20.84431541505724,23.083775623776344,-2.2394602087191067,,,,,
2009,HATAY,28547,32296,-3749,1448418,80,19.709089503168283,22.297430714061825,-2.5883412108935406,-1.0053948013732272,-3.095828100071285,-584.0,-3.4064830750849207,-0.34888100217443396
2010,HATAY,29752,33730,-3978,1480571,80,20.0949498538064,22.781751094679013,-2.686801240872609,4.440178350260093,4.221109048236249,-229.0,2.1720905284022374,-0.09846002997906833
2011,HATAY,29509,37164,-7655,1474223,80,20.016646056939827,25.209211903490857,-5.19256584655103,10.180847909872526,-0.8167518150040354,-3677.0,10.655286324231717,-2.5057646056784213
2012,HATAY,27260,35139,-7879,1483674,80,18.373308422200566,23.683774198375115,-5.31046577617455,-5.448821440103324,-7.621403639567593,-224.0,-6.051112232130141,-0.11789992962351992
2013,HATAY,29067,39315,-10248,1503066,80,19.338472162899034,26.156536040333556,-6.818063877434524,11.884231196106887,6.628760088041097,-2369.0,10.44074234641239,-1.5075981012599735
2014,HATAY,32678,39181,-6503,1519836,80,21.501004055700747,25.77975518411197,-4.278751128411224,-0.34083683072618776,12.423022671758343,3745.0,-1.4404845337340877,2.5393127490233
2015,HATAY,32868,41519,-8651,1533507,80,21.43322462825406,27.07454220945845,-5.64131758120439,5.967177968913506,0.5814309321255928,-2148.0,5.022495427514584,-1.3625664527931667
2016,HATAY,34195,37627,-3432,1555165,80,21.988020563734395,24.194860352438486,-2.2068397887040923,-9.374021532310506,4.037361567482045,5219.0,-10.636123908362716,3.434477792500298
2017,HATAY,33745,40623,-6878,1575226,80,21.422322892080246,25.78868048140394,-4.366357589323691,7.962367448906371,-1.3159818686942493,-3446.0,6.587432643746682,-2.1595178006195987
2018,HATAY,36499,42655,-6156,1609856,80,22.67221416076966,26.49615866263815,-3.82394450186849,5.002092410703307,8.161209068010077,722.0,2.7433671208744626,0.5424130874552011
2019,HATAY,35244,42067,-6823,1628894,80,21.63676703333673,25.82549877401476,-4.188731740678031,-1.3785019341226112,-3.438450368503243,-667.0,-2.5311589395374368,-0.3647872388095408
2020,HATAY,35160,29265,5895,1659320,80,21.189402887929997,17.636742762095317,3.552660125834679,-30.432405448451284,-0.23833844058562814,12718.0,-31.70802656543017,7.74139186651271
2021,HATAY,35929,49001,-13072,1670712,80,21.505202572316474,29.329411652038175,-7.8242090797217,67.43892021185715,2.187144482366321,-18967.0,66.29721285651797,-11.376869205556378
2022,HATAY,39530,47597,-8067,1686043,80,23.445428141512405,28.230003623869617,-4.784575482357211,-2.8652476480071853,10.022544462690309,5005.0,-3.748483062707997,3.039633597364489
2023,HATAY,37068,164247,-127179,1544640,80,23.99782473586078,106.33351460534493,-82.33568986948416,245.0784713322268,-6.228181128257015,-119112.0,276.66844121633625,-77.55111438712694
2024,HATAY,52193,49835,2358,1562185,80,33.410255507510314,31.900831207571443,1.5094242999388676,-69.65850213398113,40.803388367324914,129537.0,-69.99926944390877,83.84511416942303
2008,ISPARTA,17997,16800,1197,407463,80,44.16842756274803,41.2307375148173,2.9376900479307326,,,,,
2009,ISPARTA,18633,15822,2811,420796,80,44.280363881785945,37.60016730197055,6.680196579815397,-5.821428571428566,3.53392232038674,1614.0,-8.805494229983179,3.7425065318846644
2010,ISPARTA,15017,18255,-3238,448298,80,33.497807262133676,40.7206813325065,-7.222874070372832,15.377322715206665,-19.40642945312081,-6049.0,8.299202515443094,-13.90307065018823
2011,ISPARTA,15325,18269,-2944,411245,80,37.26489075855026,44.42364040900193,-7.158749650451678,0.07669131744727498,2.051008856629144,294.0,9.093558740480677,0.06412441992115436
2012,ISPARTA,19731,14330,5401,416663,80,47.354816722387156,34.39230265226334,12.962514070123818,-21.561114456182608,28.750407830342574,8345.0,-22.5810799483823,20.121263720575495
2013,ISPARTA,18730,19807,-1077,417774,80,44.83285221196149,47.41080105511592,-2.5779488431544326,38.2205163991626,-5.07323501089656,-6478.0,37.852942079747145,-15.540462913278251
2014,ISPARTA,17966,19930,-1964,418780,80,42.90080710635656,47.59062037346578,-4.689813267109222,0.6209925783813741,-4.0790176187933795,-887.0,0.379279224033402,-2.1118644239547892
2015,ISPARTA,19042,18659,383,421766,80,45.14825756462114,44.240171090130545,0.9080864744905943,-6.377320622177618,5.9890905042858655,2347.0,-7.040146266307734,5.597899741599816
2016,ISPARTA,19899,17240,2659,427324,80,46.56653967481349,40.344094878827306,6.222444795986184,-7.604909159118922,4.500577670412764,2276.0,-8.806648155509523,5.31435832149559
2017,ISPARTA,18222,18818,-596,433830,80,42.0026277574165,43.376437775165385,-1.373810017748888,9.153132250580054,-8.427559173827825,-3255.0,7.516200091849035,-7.596254813735072
2018,ISPARTA,28789,19584,9205,441412,80,65.22024775040099,44.36671409023769,20.853533660163293,4.070570730151979,57.99034134562617,9801.0,2.282982111636822,22.22734367791218
2019,ISPARTA,19555,20052,-497,444914,80,43.95231437985768,45.06938419559736,-1.117069815739671,2.389705882352944,-32.07475077286463,-9702.0,1.5837776580219565,-21.970603475902966
2020,ISPARTA,12879,17905,-5026,440304,80,29.250245285075767,40.66508594062284,-11.414840655547076,-10.707161380410934,-34.1396062388136,-4529.0,-9.77226188815945,-10.297770839807406
2021,ISPARTA,22632,19998,2634,445678,80,50.78105717580855,44.87096064871948,5.910096527089064,11.689472214465235,75.72792918704869,7660.0,10.342716880613146,17.32493718263614
2022,ISPARTA,20948,20653,295,445325,80,47.03980239151181,46.377364845899066,0.6624375456127547,3.2753275327532805,-7.440791799222335,-2339.0,3.3571917681298302,-5.2476589814763095
2023,ISPARTA,25149,21847,3302,449777,80,55.914375346004796,48.572959488813346,7.3414158571914525,5.781242434513145,20.05442046973458,3007.0,4.734194472259734,6.678978311578698
2024,ISPARTA,18046,19526,-1480,446409,80,40.42481222376789,43.740157568507804,-3.3153453447399133,-10.623884286172014,-28.24366774026801,-4782.0,-9.949572707050237,-10.656761201931365
2008,IĞDIR,5559,9356,-3797,184025,80,30.207852193995382,50.84091835348458,-20.633066159489196,,,,,
2009,IĞDIR,5179,7986,-2807,183486,80,28.225586693262702,43.52375658088355,-15.298169887620855,-14.643009833262077,-6.8357618276668415,990.0,-14.392269080834808,5.334896271868342
2010,IĞDIR,6667,8353,-1686,184418,80,36.15156871888861,45.29384333416478,-9.142274615276166,4.5955421988479905,28.731415331145005,1121.0,4.066943876941642,6.155895272344688
2011,IĞDIR,6915,8579,-1664,188857,80,36.61500500378594,45.4259042556008,-8.810899251814865,2.705614749191909,3.719814009299527,22.0,0.2915648390924064,0.3313753634613015
2012,IĞDIR,6429,8632,-2203,190409,80,33.76416030754849,45.33399156552474,-11.56983125797625,0.617787620934851,-7.02819956616052,-539.0,-0.20233541100004304,-2.758932006161386
2013,IĞDIR,6882,9779,-2897,190424,80,36.140402470276854,51.35382094693946,-15.213418476662607,13.287766450417049,7.0461969202053165,-694.0,13.278842593672312,-3.6435872186863563
2014,IĞDIR,7407,9453,-2046,192056,80,38.566876327737745,49.220019161078014,-10.653142833340276,-3.333674199815928,7.628596338273752,851.0,-4.155098387062884,4.560275643322331
2015,IĞDIR,7321,10589,-3268,192435,80,38.04401486216125,55.026372541377604,-16.98235767921636,12.017348989738696,-1.1610638585122235,-1222.0,11.796731247295234,-6.329214845876084
2016,IĞDIR,6721,9368,-2647,192785,80,34.86267085094795,48.59299219337604,-13.730321342428093,-11.530833884219472,-8.19560169375768,621.0,-11.691449119536134,3.252036336788267
2017,IĞDIR,7775,9728,-1953,194775,80,39.91785393402644,49.94480811192401,-10.026954177897574,3.8428693424423566,15.682190150275254,694.0,2.78191536995378,3.703367164530519
